site,scenario,level,seed,policy,horizon_s,eligible_tasks,completed,overdue_en_route,overdue_assigned,run,registry_sha256
C,E3XC_L3_COMP_F4,L3,20240603,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240603/B2,bdfc56d893e54aa1831cfc8378492d2021ea2cfa2ddeab4ed850b9b58884fe66
C,E3XC_L3_COMP_F4,L3,20240603,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240603/B4b,bdfc56d893e54aa1831cfc8378492d2021ea2cfa2ddeab4ed850b9b58884fe66
C,E3XC_L3_COMP_F4,L3,20240604,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240604/B0,e1df0d7f84c3f88427a203903a5286da4498d5d9b895730015c52dba3c27038e
C,E3XC_L3_COMP_F4,L3,20240604,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240604/B1,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F4,L3,20240604,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240604/B2,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F4,L3,20240604,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240604/B4b,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F4,L3,20240605,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240605/B0,c65c60fd82d3f2aa9eeccf7d6695356319abc9d68270f42569cc08ad044381b6
C,E3XC_L3_COMP_F4,L3,20240605,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240605/B1,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F4,L3,20240605,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240605/B2,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F4,L3,20240605,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240605/B4b,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F4,L3,20240606,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240606/B0,669e04bb4f44dc0d15e65d14fb36067522f453f65da32a1eaf820475edcd18fc
C,E3XC_L3_COMP_F4,L3,20240606,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240606/B1,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F4,L3,20240606,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240606/B2,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F4,L3,20240606,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240606/B4b,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F4,L3,20240607,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240607/B0,2429cec32925b74434cfb9a7910ce85a08d972c5526831b037f14ffbdf7e72dc
C,E3XC_L3_COMP_F4,L3,20240607,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240607/B1,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F4,L3,20240607,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240607/B2,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F4,L3,20240607,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240607/B4b,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F4,L3,20240608,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240608/B0,81d53a6467e6fdae93bff89d1e578e263e2f3a95eb1cc650eeff5ea8e4e85666
C,E3XC_L3_COMP_F4,L3,20240608,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240608/B1,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F4,L3,20240608,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240608/B2,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F4,L3,20240608,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240608/B4b,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F4,L3,20240609,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240609/B0,d57806d4aad772fd08920341de7132f4684e455ea2816e1152ba9ee793de95d9
C,E3XC_L3_COMP_F4,L3,20240609,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240609/B1,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F4,L3,20240609,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240609/B2,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F4,L3,20240609,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240609/B4b,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F4,L3,20240610,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240610/B0,f2945baf7df4db95e3455812ebd90bb943466c985265ce759d79bf6e6e757482
C,E3XC_L3_COMP_F4,L3,20240610,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240610/B1,ae11cc83db2647ad6ff2ad1d3f9a6063b059db33db11c2681fe107b583e4b72c
C,E3XC_L3_COMP_F4,L3,20240610,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240610/B2,ae11cc83db2647ad6ff2ad1d3f9a6063b059db33db11c2681fe107b583e4b72c
C,E3XC_L3_COMP_F4,L3,20240610,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240610/B4b,ae11cc83db2647ad6ff2ad1d3f9a6063b059db33db11c2681fe107b583e4b72c
C,E3XC_L3_COMP_F4,L3,20240611,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240611/B0,7aff52303a2602fcdcc79b1af6e4837e48d01c1b8a63f9e533f00fea77089cef
C,E3XC_L3_COMP_F4,L3,20240611,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240611/B1,7ca4a8f7b03419c0477c4e2e3e09a5ba4b6e6454240432958a41b57b28fc00d0
C,E3XC_L3_COMP_F4,L3,20240611,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240611/B2,7ca4a8f7b03419c0477c4e2e3e09a5ba4b6e6454240432958a41b57b28fc00d0
C,E3XC_L3_COMP_F4,L3,20240611,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240611/B4b,7ca4a8f7b03419c0477c4e2e3e09a5ba4b6e6454240432958a41b57b28fc00d0
C,E3XC_L3_COMP_F4,L3,20240612,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240612/B0,8da9eb8c82cb6f90b9161a69f0eb2fe4affb1ab265da66c2ea3e2a9cdceb068d
C,E3XC_L3_COMP_F4,L3,20240612,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240612/B1,a11de68629b886844e37c2898921351ddfa68fa6acd8a77d1915c49e19515ddb
C,E3XC_L3_COMP_F4,L3,20240612,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240612/B2,a11de68629b886844e37c2898921351ddfa68fa6acd8a77d1915c49e19515ddb
C,E3XC_L3_COMP_F4,L3,20240612,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240612/B4b,a11de68629b886844e37c2898921351ddfa68fa6acd8a77d1915c49e19515ddb
C,E3XC_L3_COMP_F4,L3,20240613,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240613/B0,b7abf680b8791dbadb345c4a7cc56e5d1649f97eff0888c17e732cca882331db
C,E3XC_L3_COMP_F4,L3,20240613,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240613/B1,2544e9c247640f1068bc7b6e62e0c22d59c1b2d4a3592f3110f281dd7e6aa34a
C,E3XC_L3_COMP_F4,L3,20240613,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240613/B2,2544e9c247640f1068bc7b6e62e0c22d59c1b2d4a3592f3110f281dd7e6aa34a
C,E3XC_L3_COMP_F4,L3,20240613,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240613/B4b,2544e9c247640f1068bc7b6e62e0c22d59c1b2d4a3592f3110f281dd7e6aa34a
C,E3XC_L3_COMP_F4,L3,20240614,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240614/B0,d6ad262b8504834b99ddc318372b7e3bf9c382e9111fbbcfd874d66e2b8b8607
C,E3XC_L3_COMP_F4,L3,20240614,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240614/B1,35d1807210d544ab924999cb1cde00346bc2a407c5dbeb7a3e26d3708ddfb0fd
C,E3XC_L3_COMP_F4,L3,20240614,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240614/B2,35d1807210d544ab924999cb1cde00346bc2a407c5dbeb7a3e26d3708ddfb0fd
C,E3XC_L3_COMP_F4,L3,20240614,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240614/B4b,35d1807210d544ab924999cb1cde00346bc2a407c5dbeb7a3e26d3708ddfb0fd
C,E3XC_L3_COMP_F4,L3,20240615,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240615/B0,f0fdf184e237e9b55c8b657d1db5f1b71480ac511fad862b332923296ee8e8e3
C,E3XC_L3_COMP_F4,L3,20240615,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240615/B1,46a44042d3c7af3faa535044d76ece995a800da85fdb6225fec026daa33a7aec
C,E3XC_L3_COMP_F4,L3,20240615,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240615/B2,46a44042d3c7af3faa535044d76ece995a800da85fdb6225fec026daa33a7aec
C,E3XC_L3_COMP_F4,L3,20240615,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240615/B4b,46a44042d3c7af3faa535044d76ece995a800da85fdb6225fec026daa33a7aec
C,E3XC_L3_COMP_F4,L3,20240616,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240616/B0,b3a1fa84a8139768db370ce84a45e4e120daa3024ae4482947e8fffb963627b8
C,E3XC_L3_COMP_F4,L3,20240616,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240616/B1,a873bd2dd441992ce313a6359daadac9af4e06ae49ba5f1059752dd2edf4154e
C,E3XC_L3_COMP_F4,L3,20240616,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240616/B2,a873bd2dd441992ce313a6359daadac9af4e06ae49ba5f1059752dd2edf4154e
C,E3XC_L3_COMP_F4,L3,20240616,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240616/B4b,a873bd2dd441992ce313a6359daadac9af4e06ae49ba5f1059752dd2edf4154e
C,E3XC_L3_COMP_F4,L3,20240617,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240617/B0,0e0237cca34563413dea5e350321bcf258c83ddab04bad967b2e43442a5e218f
C,E3XC_L3_COMP_F4,L3,20240617,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240617/B1,b2a3b82acdbce41473da704485fe92050f742583a2357493ba49b83fc7e019a2
C,E3XC_L3_COMP_F4,L3,20240617,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240617/B2,b2a3b82acdbce41473da704485fe92050f742583a2357493ba49b83fc7e019a2
C,E3XC_L3_COMP_F4,L3,20240617,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240617/B4b,b2a3b82acdbce41473da704485fe92050f742583a2357493ba49b83fc7e019a2
C,E3XC_L3_COMP_F4,L3,20240618,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240618/B0,ef37ef2f2b0197d2b287006f0ed32e9af91694a2097b2ba07ccc75146a7da662
C,E3XC_L3_COMP_F4,L3,20240618,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240618/B1,ca9d855cc2e4ac006ad9692722a49c8b0a2128bf9c1a5840d7e239af46c19e8f
C,E3XC_L3_COMP_F4,L3,20240618,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240618/B2,ca9d855cc2e4ac006ad9692722a49c8b0a2128bf9c1a5840d7e239af46c19e8f
C,E3XC_L3_COMP_F4,L3,20240618,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240618/B4b,ca9d855cc2e4ac006ad9692722a49c8b0a2128bf9c1a5840d7e239af46c19e8f
C,E3XC_L3_COMP_F4,L3,20240619,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240619/B0,37175080c719287fccf3cffc274304200ddf400c365a917b161af890eca26f56
C,E3XC_L3_COMP_F4,L3,20240619,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240619/B1,6a16a81eb7a30dd847708214d0579892ad948d7c07354dd41969cbe0ae65e73d
C,E3XC_L3_COMP_F4,L3,20240619,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240619/B2,6a16a81eb7a30dd847708214d0579892ad948d7c07354dd41969cbe0ae65e73d
C,E3XC_L3_COMP_F4,L3,20240619,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240619/B4b,6a16a81eb7a30dd847708214d0579892ad948d7c07354dd41969cbe0ae65e73d
C,E3XC_L3_COMP_F4,L3,20240620,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240620/B0,c052e89343dcf4a78f71500f2f4a31340a084f772ab7dc2a9b66636ca47609cf
C,E3XC_L3_COMP_F4,L3,20240620,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240620/B1,2038543fb00bdbd036f7ec3fbe8d02e4c075ccac6f6054b2774ca17ddcb55e19
C,E3XC_L3_COMP_F4,L3,20240620,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240620/B2,2038543fb00bdbd036f7ec3fbe8d02e4c075ccac6f6054b2774ca17ddcb55e19
C,E3XC_L3_COMP_F4,L3,20240620,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F4/seed20240620/B4b,2038543fb00bdbd036f7ec3fbe8d02e4c075ccac6f6054b2774ca17ddcb55e19
C,E3XC_L3_COMP_F5,L3,20240601,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240601/B0,5d4728b89e2fa7e3ebb0ea036d6d9cc9ff819e4f0554464bcd0a7b1e6d91990e
C,E3XC_L3_COMP_F5,L3,20240601,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240601/B1,5bea4764e459ec08442459ba619ad1fb5884ace660fd5df52b89db8cb5ec4681
C,E3XC_L3_COMP_F5,L3,20240601,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240601/B2,5bea4764e459ec08442459ba619ad1fb5884ace660fd5df52b89db8cb5ec4681
C,E3XC_L3_COMP_F5,L3,20240601,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240601/B4b,5bea4764e459ec08442459ba619ad1fb5884ace660fd5df52b89db8cb5ec4681
C,E3XC_L3_COMP_F5,L3,20240602,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240602/B0,240c0c786b4bdbff21e823b59070e142485e4a68228a0ba91f6d59bf045075ee
C,E3XC_L3_COMP_F5,L3,20240602,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240602/B1,1a97a11fec446706a0d6a5e26640aeef7af6095b8b65c57450fe7fc0c87b0f84
C,E3XC_L3_COMP_F5,L3,20240602,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240602/B2,1a97a11fec446706a0d6a5e26640aeef7af6095b8b65c57450fe7fc0c87b0f84
C,E3XC_L3_COMP_F5,L3,20240602,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240602/B4b,1a97a11fec446706a0d6a5e26640aeef7af6095b8b65c57450fe7fc0c87b0f84
C,E3XC_L3_COMP_F5,L3,20240603,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240603/B0,870f5b090bd5f00100cc572c9bbc072211d19700c4f167b3e68c3510054cb61d
C,E3XC_L3_COMP_F5,L3,20240603,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240603/B1,bdfc56d893e54aa1831cfc8378492d2021ea2cfa2ddeab4ed850b9b58884fe66
C,E3XC_L3_COMP_F5,L3,20240603,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240603/B2,bdfc56d893e54aa1831cfc8378492d2021ea2cfa2ddeab4ed850b9b58884fe66
C,E3XC_L3_COMP_F5,L3,20240603,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240603/B4b,bdfc56d893e54aa1831cfc8378492d2021ea2cfa2ddeab4ed850b9b58884fe66
C,E3XC_L3_COMP_F5,L3,20240604,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240604/B0,e1df0d7f84c3f88427a203903a5286da4498d5d9b895730015c52dba3c27038e
C,E3XC_L3_COMP_F5,L3,20240604,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240604/B1,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F5,L3,20240604,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240604/B2,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F5,L3,20240604,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240604/B4b,89e1ef3ea60c4e703fccc69c877b0e7a6f23703961e13db52b82a2be89c76818
C,E3XC_L3_COMP_F5,L3,20240605,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240605/B0,c65c60fd82d3f2aa9eeccf7d6695356319abc9d68270f42569cc08ad044381b6
C,E3XC_L3_COMP_F5,L3,20240605,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240605/B1,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F5,L3,20240605,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240605/B2,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F5,L3,20240605,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240605/B4b,717c63bb5045cf26140e07942463dccdd689e762ea938a8170cf5b36fe0486c9
C,E3XC_L3_COMP_F5,L3,20240606,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240606/B0,669e04bb4f44dc0d15e65d14fb36067522f453f65da32a1eaf820475edcd18fc
C,E3XC_L3_COMP_F5,L3,20240606,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240606/B1,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F5,L3,20240606,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240606/B2,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F5,L3,20240606,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240606/B4b,707a149e64e699524e8852dcfbf1ba6d71affbc83b0eda743c1e503a1bc803a3
C,E3XC_L3_COMP_F5,L3,20240607,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240607/B0,2429cec32925b74434cfb9a7910ce85a08d972c5526831b037f14ffbdf7e72dc
C,E3XC_L3_COMP_F5,L3,20240607,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240607/B1,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F5,L3,20240607,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240607/B2,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F5,L3,20240607,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240607/B4b,6c29505445fa5bd862445502bdd1db51fc28be7d3a61623700bcf5e894a479c3
C,E3XC_L3_COMP_F5,L3,20240608,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240608/B0,81d53a6467e6fdae93bff89d1e578e263e2f3a95eb1cc650eeff5ea8e4e85666
C,E3XC_L3_COMP_F5,L3,20240608,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240608/B1,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F5,L3,20240608,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240608/B2,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F5,L3,20240608,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240608/B4b,f42eaea517132186c1eb1a6e15386ecebd2d8e0f40a00e34286cc0ba73e733a5
C,E3XC_L3_COMP_F5,L3,20240609,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240609/B0,d57806d4aad772fd08920341de7132f4684e455ea2816e1152ba9ee793de95d9
C,E3XC_L3_COMP_F5,L3,20240609,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240609/B1,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F5,L3,20240609,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240609/B2,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F5,L3,20240609,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240609/B4b,4b01068bf9b7b5626a67c459ac0b7c4f1c909f829be3abdeae447a7c260a8462
C,E3XC_L3_COMP_F5,L3,20240610,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240610/B0,f2945baf7df4db95e3455812ebd90bb943466c985265ce759d79bf6e6e757482
C,E3XC_L3_COMP_F5,L3,20240610,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240610/B1,ae11cc83db2647ad6ff2ad1d3f9a6063b059db33db11c2681fe107b583e4b72c
C,E3XC_L3_COMP_F5,L3,20240610,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_c_edmonton/E3XC_L3_COMP_F5/seed20240610/B2,ae11cc83db2647ad6ff2ad1d3f9a6063b059db33db11c2681fe107b583e4b72c
